"","ID","items","trial","cor2","RT","AHA","surprise","task","sample","sex","age","citizenship","english_proficiency","education","cor1","alternative","AHA_fac","task_f","sample_f","suddenness","visual_pic","conceptual_pic","solution_pic","PC_CD_conc","CS_CD_conc","PS_CD_conc","PC_Vis_HR","CS_Vis_HR","PS_Vis_HR","items_utf8","V1","V2","V3","cor2_f","T123Solve_lch","AHA_num","PC_LCH","PS_LCH","CS_LCH","T123_lch"
"7518","CKYJE4DPV7","kabelrolle.jpg",48,1,3.168,"xAHA",1,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"xAHA","VRAT","english",6,"kabelrolle.jpg","filmtimer.jpg","filmreel.jpg",0.34,0.43,0.47,21.828125,17.62295082,69.63492063,"kabelrolle.jpg","kabelrolle.jpg","","","1",NA,1,NA,0.30657,NA,NA
"7519","CKYJE4DPV7","rettungsring.jpg",49,1,1.023,"xAHA",1,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"xAHA","VRAT","english",6,"rettungsring.jpg","muffin.jpg","donut.jpg",0.37,0.61,0.44,14.30645161,27.49206349,64.28571429,"rettungsring.jpg","rettungsring.jpg","","","1",NA,1,0.30657,0.28424,0.61315,NA
"7520","CKYJE4DPV7","bomb.jpg",50,1,5.758,"xAHA",1,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"xAHA","VRAT","english",6,"bomb.jpg","tanne.jpg","christmasbauble.jpg",0.29,0.57,0.4,8.095238095,9.412698413,79.5,"bomb.jpg","bomb.jpg","","","1",NA,1,0.17834,0.26356,0.16402,NA
"7521","CKYJE4DPV7","lindenblatt.jpg",52,1,4.377,"xAHA",1,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,1,"xAHA","VRAT","english",6,"lindenblatt.jpg","kartenspiel.jpg","pik.jpg",0.36,0.27,0.3,9.901639344,10.98412698,74.4516129,"lindenblatt.jpg","lindenblatt.jpg","","","1",NA,1,0.38685,0.33085,0.33085,NA
"7522","CKYJE4DPV7","schlauch.jpg",59,1,3.033,"xAHA",1,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"xAHA","VRAT","english",6,"schlauch.jpg","giftflasche.jpg","snake.jpg",0.32,0.29,0.31,7.606557377,20.83606557,57.31746032,"schlauch.jpg","schlauch.jpg","","","1",NA,1,0.41972,0.20938,0.26356,NA
"7523","CKYJE4DPV7","turkperl.jpg",64,1,2.606,"xAHA",1,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"xAHA","VRAT","english",6,"turkperl.jpg","binocu8.jpg","eye.jpg",0.43,0.38,0.33,15.67741935,12.9375,63.03278689,"turkperl.jpg","turkperl.jpg","","","1",NA,1,0.28424,0.28424,0.28424,NA
"7524","CKYJE4DPV7","lineal.jpg",57,0,12.753,"noAHA",7,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",0,"lineal.jpg","pool.jpg","sprungbrett.jpg",0.32,0.31,0.35,16.63492063,42.49206349,48.36065574,"lineal.jpg","lineal.jpg","","","0",NA,0,0.41972,0.45698,0.5,NA
"7525","CKYJE4DPV7","snake.jpg",22,0,19.305,"noAHA",6,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",1,"snake.jpg","pants.jpg","belt.jpg",0.31,0.39,0.27,8.564516129,8.016393443,70.90163934,"snake.jpg","snake.jpg","","","0",NA,0,0.20938,0.20938,0.55088,NA
"7526","CKYJE4DPV7","football.jpg",53,0,24.768,"noAHA",6,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",1,"football.jpg","pflaster.jpg","scar.jpg",0.33,0.4,0.26,17.83606557,35.03278689,60.52380952,"football.jpg","football.jpg","","","0",NA,0,0.38685,0.26356,0.26356,NA
"7527","CKYJE4DPV7","icecone.jpg",56,0,4.756,"noAHA",6,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",1,"icecone.jpg","kopfhoerer.jpg","mikrofon.jpg",0.44,0.6,0.42,9.564516129,13.70491803,75.3125,"icecone.jpg","icecone.jpg","","","0",NA,0,0.45698,0.41972,0.61315,NA
"7528","CKYJE4DPV7","SAGE - PAINT - HAIR",7,0,15.093,"noAHA",5,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SAGE - PAINT - HAIR","SAGE","PAINT","HAIR","0",1.4248,0,NA,NA,NA,1.3579
"7529","CKYJE4DPV7","MASTER - TOSS - FINGER",22,1,8.861,"noAHA",5,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER - TOSS - FINGER","MASTER","TOSS","FINGER","1",1.1012,0,NA,NA,NA,1.04253333333333
"7530","CKYJE4DPV7","schachtel.jpg",10,0,12.587,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"schachtel.jpg","motherboard.jpg","laptop.jpg",0.44,0.61,0.51,32.45901639,29.65079365,71.77419355,"schachtel.jpg","schachtel.jpg","","","0",NA,0,0.45698,0.45698,0.55088,NA
"7531","CKYJE4DPV7","t.jpg",11,0,16.119,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"t.jpg","jogginghose.jpg","t-shirt.jpg",0.31,0.6,0.25,12.93442623,23.55737705,37.19354839,"t.jpg","t.jpg","","","0",NA,0,0.22629,0.20938,0.41972,NA
"7532","CKYJE4DPV7","insect.jpg",12,0,16.94,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"insect.jpg","car.jpg","helicopter.jpg",0.39,0.54,0.39,8.206349206,15.91803279,68.79032258,"insect.jpg","insect.jpg","","","0",NA,0,0.19343,0.19343,0.45698,NA
"7533","CKYJE4DPV7","bowtie.jpg",15,0,16.23,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"bowtie.jpg","kaefer.jpg","butterfly.jpg",0.36,0.54,0.4,10.20634921,25.79032258,56.64516129,"bowtie.jpg","bowtie.jpg","","","0",NA,0,0.16402,0.16402,0.55088,NA
"7534","CKYJE4DPV7","bugeleisen.jpg",17,0,13.835,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"bugeleisen.jpg","salmon.jpg","boat.jpg",0.39,0.31,0.39,36.5,45.95081967,66.72580645,"bugeleisen.jpg","bugeleisen.jpg","","","0",NA,0,0.19343,0.38685,0.19343,NA
"7535","CKYJE4DPV7","bowlingpins.jpg",24,0,23.071,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"bowlingpins.jpg","glas.jpg","bottle.jpg",0.35,0.7,0.33,20.75806452,22.16393443,67.20634921,"bowlingpins.jpg","bowlingpins.jpg","","","0",NA,0,0.41972,0.41972,0.55088,NA
"7536","CKYJE4DPV7","boxing.jpg",26,0,19.926,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"boxing.jpg","sushi.jpg","lobster.jpg",0.36,0.47,0.39,9.741935484,20.06451613,48.79365079,"boxing.jpg","boxing.jpg","","","0",NA,0,0.30657,0.28424,0.41972,NA
"7537","CKYJE4DPV7","pocketwatch7.jpg",27,0,8.85,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"pocketwatch7.jpg","worldmap_a.jpg","compass.jpg",0.3,0.41,0.32,41.54098361,42.36065574,83.77419355,"pocketwatch7.jpg","pocketwatch7.jpg","","","0",NA,0,0.5,0.69343,0.5,NA
"7538","CKYJE4DPV7","ferriswheel1.jpg",30,0,4.227,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"ferriswheel1.jpg","wheat.jpg","watermill.jpg",0.35,0.34,0.47,13.96721311,9.919354839,68.90163934,"ferriswheel1.jpg","ferriswheel1.jpg","","","0",NA,0,0.35745,0.41972,0.33085,NA
"7539","CKYJE4DPV7","nacktschnecke.jpg",39,0,28.06,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"nacktschnecke.jpg","cappucino.jpg","croissant.jpg",0.43,0.51,0.43,21.79032258,22.26229508,77.44262295,"nacktschnecke.jpg","nacktschnecke.jpg","","","0",NA,0,0.20938,0.22629,0.35745,NA
"7540","CKYJE4DPV7","buegelbrett.jpg",40,0,7.498,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"buegelbrett.jpg","neopren.jpg","surfboard.jpg",0.56,0.58,0.55,10.16129032,16.11290323,57.15873016,"buegelbrett.jpg","buegelbrett.jpg","","","0",NA,0,0.41972,0.45698,0.33085,NA
"7541","CKYJE4DPV7","reifen.jpg",54,0,19.292,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"reifen.jpg","hand.jpg","ring.jpg",0.25,0.27,0.32,7.393442623,7.629032258,66.25396825,"reifen.jpg","reifen.jpg","","","0",NA,0,0.35745,0.41972,0.38685,NA
"7542","CKYJE4DPV7","bag.jpg",55,0,6.005,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"bag.jpg","key.jpg","lock.jpg",0.42,0.34,0.33,9.540983607,13.46031746,81.09375,"bag.jpg","bag.jpg","","","0",NA,0,0.41972,0.38685,0.5,NA
"7543","CKYJE4DPV7","iglo.jpg",58,0,5.964,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"iglo.jpg","baseball.jpg","cap.jpg",0.35,0.74,0.39,10.25396825,9.836065574,53.78688525,"iglo.jpg","iglo.jpg","","","0",NA,0,0.30657,0.30657,0.55088,NA
"7544","CKYJE4DPV7","fotofilm.jpg",60,0,11.62,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"fotofilm.jpg","stromkreis.jpg","batterie.jpg",0.48,0.45,0.41,13.03278689,9.968253968,74.63934426,"fotofilm.jpg","fotofilm.jpg","","","0",NA,0,0.35745,0.35745,0.69343,NA
"7545","CKYJE4DPV7","starfruit2.jpg",62,0,8.333,"noAHA",5,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",2,"starfruit2.jpg","saturn.jpg","star.jpg",0.3,0.5,0.32,18.68852459,10.19047619,51.27419355,"starfruit2.jpg","starfruit2.jpg","","","0",NA,0,0.41972,0.41972,0.69343,NA
"7546","CKYJE4DPV7","spade.jpg",4,1,14.181,"noAHA",4,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,"spade.jpg","cake1.jpg","cakeserver.jpg",0.35,0.41,0.57,9.887096774,8.704918033,70.09375,"spade.jpg","spade.jpg","","","1",NA,0,0.35745,0.38685,0.30657,NA
"7547","CKYJE4DPV7","anhaenger2.jpg",7,0,18.243,"noAHA",4,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,"anhaenger2.jpg","icecristall.jpg","sled.jpg",0.31,0.3,0.31,8.114754098,8.540983607,53.96774194,"anhaenger2.jpg","anhaenger2.jpg","","","0",NA,0,0.30657,0.55088,0.30657,NA
"7548","CKYJE4DPV7","krabbe.jpg",8,0,28.788,"noAHA",4,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,"krabbe.jpg","nagel1.jpg","pliers.jpg",0.37,0.28,0.33,9.360655738,12.5483871,27.62903226,"krabbe.jpg","krabbe.jpg","","","0",NA,0,0.17834,0.17834,0.69343,NA
"7549","CKYJE4DPV7","dreieck.jpg",9,0,26.53,"noAHA",4,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dreieck.png","dreieck.png","","","0",NA,0,0.19343,0.17834,NA,NA
"7550","CKYJE4DPV7","penguin.jpg",18,1,9.541,"noAHA",4,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"penguin.png","penguin.png","","","1",NA,0,0.15041,0.2443,NA,NA
"7551","CKYJE4DPV7","tyrann.jpg",23,1,6.899,"noAHA",4,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",3,"tyrann.jpg","wickeltuch.jpg","cangaroo.jpg",0.6,0.45,0.49,10.72580645,31.22580645,65.03278689,"tyrann.jpg","tyrann.jpg","","","1",NA,0,0.20938,0.45698,0.20938,NA
"7552","CKYJE4DPV7","tvtower.jpg",6,1,11.963,"noAHA",3,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",4,"tvtower.jpg","tabletten.jpg","spritze.jpg",0.2,0.54,0.17,8.950819672,9.209677419,70.86885246,"tvtower.jpg","tvtower.jpg","","","1",NA,0,0.33085,0.38685,0.5,NA
"7553","CKYJE4DPV7","tiefighter.jpg",42,1,5.688,"noAHA",3,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",4,"tiefighter.jpg","hantelbank.jpg","hantel.jpg",0.47,0.58,0.4,26.29508197,23.14754098,69.24193548,"tiefighter.jpg","tiefighter.jpg","","","1",NA,0,0.35745,0.35745,0.69343,NA
"7554","CKYJE4DPV7","bullet.jpg",63,1,2.871,"noAHA",3,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",4,"bullet.jpg","satelite.jpg","rocket.jpg",0.32,0.44,0.54,13.48387097,19.9516129,70.98360656,"bullet.jpg","bullet.jpg","","","1",NA,0,0.35745,0.35745,0.38685,NA
"7555","CKYJE4DPV7","flower2.jpg",25,1,16.22,"noAHA",2,"VRAT","english",0,26,"U.S.A.",6,"BA/BSc",1,0,"noAHA","VRAT","english",5,"flower2.jpg","venyl.jpg","gramophone.jpg",0.4,0.54,0.38,9.852459016,28.50819672,66.3442623,"flower2.jpg","flower2.jpg","","","1",NA,0,0.35745,0.33085,0.35745,NA
"7556","CKYJE4DPV7","SANDWICH - HOUSE - GOLF",3,0,28.23,NA,NA,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",1,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SANDWICH - HOUSE - GOLF","SANDWICH","HOUSE","GOLF","0",1.0268,NA,NA,NA,NA,0.901333333333333
"7557","CKYJE4DPV7","PIKE - COAT - SIGNAL",4,0,9.692,NA,NA,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",1,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIKE - COAT - SIGNAL","PIKE","COAT","SIGNAL","0",1.39986666666667,NA,NA,NA,NA,1.44443333333333
"7558","CKYJE4DPV7","MOUSE - BEAR - SAND",5,0,7.973,NA,NA,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",1,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOUSE - BEAR - SAND","MOUSE","BEAR","SAND","0",1.0992,NA,NA,NA,NA,1.22546666666667
"7559","CKYJE4DPV7","WAGON - BREAK - RADIO",6,0,1.49,NA,NA,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",1,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAGON - BREAK - RADIO","WAGON","BREAK","RADIO","0",1.65393333333333,NA,NA,NA,NA,1.21333333333333
"7560","CKYJE4DPV7","WATER - MINE - SHAKER",8,0,NA,NA,NA,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",0,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WATER - MINE - SHAKER","WATER","MINE","SHAKER","0",1.5168,NA,NA,NA,NA,1.5258
"7561","CKYJE4DPV7","COTTAGE - SWISS - CAKE",9,0,18.485,NA,NA,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",1,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COTTAGE - SWISS - CAKE","COTTAGE","SWISS","CAKE","0",1.9364,NA,NA,NA,NA,1.1259
"7562","CKYJE4DPV7","MASTER - TOSS - FINGER",19,0,7.486,NA,NA,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",1,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER - TOSS - FINGER","MASTER","TOSS","FINGER","0",1.1012,NA,NA,NA,NA,1.04253333333333
"7563","CKYJE4DPV7","SLEEPING - BEAN - TRASH",20,0,9.41,NA,NA,"CRA","english",0,26,"U.S.A.",6,"BA/BSc",1,0,NA,"CRA","english",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLEEPING - BEAN - TRASH","SLEEPING","BEAN","TRASH","0",1.1296,NA,NA,NA,NA,1.07113333333333
"7564","AYNDOWQ61S","MOUSE - BEAR - SAND",5,1,17.871,"xAHA",5,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOUSE - BEAR - SAND","MOUSE","BEAR","SAND","1",1.0992,1,NA,NA,NA,1.22546666666667
"7565","AYNDOWQ61S","bowlingpins.jpg",53,1,13.077,"xAHA",5,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",2,"bowlingpins.jpg","glas.jpg","bottle.jpg",0.35,0.7,0.33,20.75806452,22.16393443,67.20634921,"bowlingpins.jpg","bowlingpins.jpg","","","1",NA,1,0.41972,0.41972,0.55088,NA
"7566","AYNDOWQ61S","pistachio.jpg",63,1,13.023,"xAHA",5,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",2,"pistachio.jpg","pearlnec.jpg","clam.jpg",0.55,0.53,0.62,11.0952381,17.01587302,53.85483871,"pistachio.jpg","pistachio.jpg","","","1",NA,1,0.38685,0.28424,0.2443,NA
"7567","AYNDOWQ61S","steckdose.jpg",52,1,5.06,"xAHA",4,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"steckdose.jpg","facemask.jpg","face.jpg",0.3,0.41,0.33,12.13114754,8.790322581,34.91803279,"steckdose.jpg","steckdose.jpg","","","1",NA,1,0.41972,0.38685,0.35745,NA
"7568","AYNDOWQ61S","schwamm2.jpg",60,1,7.262,"xAHA",4,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",3,"schwamm2.jpg","anspitzer.jpg","radiergummi.jpg",0.51,0.71,0.51,48.5,31.75806452,54.93548387,"schwamm2.jpg","schwamm2.jpg","","","1",NA,1,0.38685,0.38685,0.69343,NA
"7569","AYNDOWQ61S","SANDWICH - HOUSE - GOLF",19,1,9.566,"xAHA",3,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SANDWICH - HOUSE - GOLF","SANDWICH","HOUSE","GOLF","1",1.0268,1,NA,NA,NA,0.901333333333333
"7570","AYNDOWQ61S","rohrsystem.jpg",46,1,2.463,"xAHA",3,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"rohrsystem.jpg","maus.jpg","maze.jpg",0.39,0.32,0.39,7.016393443,9.285714286,72.2295082,"rohrsystem.jpg","rohrsystem.jpg","","","1",NA,1,0.19343,0.5,0.282595,NA
"7571","AYNDOWQ61S","celery.jpg",51,1,4.353,"xAHA",3,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"celery.jpg","swing2.jpg","slide.jpg",0.26,0.2,0.23,15.42857143,26.484375,35.90163934,"celery.jpg","celery.jpg","","","1",NA,1,0.30657,0.28424,0.5,NA
"7572","AYNDOWQ61S","tiefighter.jpg",54,1,4.551,"xAHA",3,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",4,"tiefighter.jpg","hantelbank.jpg","hantel.jpg",0.47,0.58,0.4,26.29508197,23.14754098,69.24193548,"tiefighter.jpg","tiefighter.jpg","","","1",NA,1,0.35745,0.35745,0.69343,NA
"7573","AYNDOWQ61S","PEACH - ARM - TAR",9,1,2.878,"xAHA",2,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PEACH - ARM - TAR","PEACH","ARM","TAR","1",1.11596666666667,1,NA,NA,NA,0.9851
"7574","AYNDOWQ61S","MASTER - TOSS - FINGER",20,1,6.165,"xAHA",2,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MASTER - TOSS - FINGER","MASTER","TOSS","FINGER","1",1.1012,1,NA,NA,NA,1.04253333333333
"7575","AYNDOWQ61S","FOOD - FORWARD - BREAK",21,1,4.966,"xAHA",2,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FOOD - FORWARD - BREAK","FOOD","FORWARD","BREAK","1",NA,1,NA,NA,NA,NA
"7576","AYNDOWQ61S","handy.jpg",39,1,7.011,"xAHA",2,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",5,"handy.jpg","rechenschieber.jpg","taschenrechner.jpg",0.46,0.58,0.62,10.90163934,16.09677419,69.75806452,"handy.jpg","handy.jpg","","","1",NA,1,0.45698,0.38685,0.45698,NA
"7577","AYNDOWQ61S","bierglas.jpg",43,1,4.306,"xAHA",2,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",5,"bierglas.jpg","Siegertreppchen.jpg","trophy.jpg",0.33,0.48,0.42,8.580645161,7.951612903,59.62295082,"bierglas.jpg","bierglas.jpg","","","1",NA,1,0.33085,0.15041,0.12502,NA
"7578","AYNDOWQ61S","bomb.jpg",45,1,5.087,"xAHA",2,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",5,"bomb.jpg","tanne.jpg","christmasbauble.jpg",0.29,0.57,0.4,8.095238095,9.412698413,79.5,"bomb.jpg","bomb.jpg","","","1",NA,1,0.17834,0.26356,0.16402,NA
"7579","AYNDOWQ61S","football.jpg",49,1,3.821,"xAHA",2,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",5,"football.jpg","pflaster.jpg","scar.jpg",0.33,0.4,0.26,17.83606557,35.03278689,60.52380952,"football.jpg","football.jpg","","","1",NA,1,0.38685,0.26356,0.26356,NA
"7580","AYNDOWQ61S","CANE - DADDY - PLUM",4,1,1.604,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CANE - DADDY - PLUM","CANE","DADDY","PLUM","1",0.7473,1,NA,NA,NA,0.8961
"7581","AYNDOWQ61S","COTTAGE - SWISS - CAKE",7,1,1.364,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COTTAGE - SWISS - CAKE","COTTAGE","SWISS","CAKE","1",1.9364,1,NA,NA,NA,1.1259
"7582","AYNDOWQ61S","DATE - ALLEY - FOLD",8,1,1.373,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DATE - ALLEY - FOLD","DATE","ALLEY","FOLD","1",1.6094,1,NA,NA,NA,1.0425
"7583","AYNDOWQ61S","FRENCH - CAR - SHOE",11,1,6.122,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FRENCH - CAR - SHOE","FRENCH","CAR","SHOE","1",1.42286666666667,1,NA,NA,NA,0.9783
"7584","AYNDOWQ61S","WATER - MINE - SHAKER",13,1,2.551,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WATER - MINE - SHAKER","WATER","MINE","SHAKER","1",1.5168,1,NA,NA,NA,1.5258
"7585","AYNDOWQ61S","SLEEPING - BEAN - TRASH",15,1,1.753,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SLEEPING - BEAN - TRASH","SLEEPING","BEAN","TRASH","1",1.1296,1,NA,NA,NA,1.07113333333333
"7586","AYNDOWQ61S","CREAM - SKATE - WATER",16,1,3.17,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CREAM - SKATE - WATER","CREAM","SKATE","WATER","1",1.65923333333333,1,NA,NA,NA,1.2485
"7587","AYNDOWQ61S","WORM - SHELF - END",17,1,1.714,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WORM - SHELF - END","WORM","SHELF","END","1",1.1012,1,NA,NA,NA,1.1796
"7588","AYNDOWQ61S","DRESS - DIAL - FLOWER",18,1,2.108,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DRESS - DIAL - FLOWER","DRESS","DIAL","FLOWER","1",1.26476666666667,1,NA,NA,NA,1.18666666666667
"7589","AYNDOWQ61S","CREAM - SKATE - WATER",22,1,1.168,"xAHA",1,"CRA","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","CRA","english",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CREAM - SKATE - WATER","CREAM","SKATE","WATER","1",1.65923333333333,1,NA,NA,NA,1.2485
"7590","AYNDOWQ61S","grapes.jpg",12,1,7.629,"xAHA",1,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"grapes.jpg","partyhat.jpg","ballons.jpg",0.45,0.53,0.38,12.96774194,27.18032787,70.4516129,"grapes.jpg","grapes.jpg","","","1",NA,1,0.26356,0.30657,0.33085,NA
"7591","AYNDOWQ61S","saltsha5.jpg",15,1,35.792,"xAHA",1,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"saltsha5.jpg","racket.jpg","shuttlecock.jpg",0.29,0.36,0.37,9.098360656,13,51.83870968,"saltsha5.jpg","saltsha5.jpg","","","1",NA,1,0.33085,0.55088,0.33085,NA
"7592","AYNDOWQ61S","can.jpg",16,1,4.558,"xAHA",1,"VRAT","english",0,57,"U.S.A.",6,"High School",1,0,"xAHA","VRAT","english",6,"can.jpg","toiletplug.jpg","toilet.jpg",0.4,0.37,0.34,13.06557377,9.887096774,56.08196721,"can.jpg","can.jpg","","","1",NA,1,0.38685,0.45698,0.41972,NA
